TotalN,TMO_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area [m2],usle_t,LAND_COVER,Default conventional,Default Reduced,Default Conservation,USLE/area [Mg/m2],FrmlndCls,DrainClass,FloodFCls,GravelSrc,hydrcRat_1,KfactorRF,KfactorWS,HydrcRatng,KfactRF,KfactWS,OrgMatter,PondFCls,Slope,SandSrc,SurfText,compname,AREASYMBOL,MUSYM
4626,154,LES,3,2,9,30,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,134520.6058,38.5803375,Cultivated Crops,44840.20193,44840.20193,44840.20193,0.000286799,All areas are prime farmland,Well drained,None,Poor,0.3333333,0.2722222,0.2722222,Not Hydric,0.24,0.24,4.222222222,None,4.277777778,Poor,loam,Lester,MN013,106B
4626,47,LES,3,5,10,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,7488.063055,0.0275072,Cultivated Crops,2496.021018,2496.021018,2496.021018,3.67347E-06,All areas are prime farmland,Well drained,None,Poor,0.1428571,0.2514286,0.2514286,Not Hydric,0.24,0.24,4.428571429,None,3.428571429,Poor,loam,Lester,MN013,106B
4626,198,LES,3,5,10,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,8400.609732,0.9857016,Cultivated Crops,2800.203244,2800.203244,2800.203244,0.000117337,Not prime farmland,Very poorly drained,None,Poor,0.6666667,0.0933333,0.0933333,All Hydric,0.02,0.02,37.16666667,Frequent,1.833333333,Poor,muck,Marsh,MN013,1053
4626,49,LES,3,5,10,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,12531.31248,1.0568511,Cultivated Crops,4177.104161,4177.104161,4177.104161,8.43368E-05,All areas are prime farmland,Well drained,None,Poor,0.2,0.256,0.256,Not Hydric,0.28,0.28,5,None,2.5,Poor,clay loam,Kilkenny,MN013,238B
4626,148,LES,3,5,10,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,17008.14238,2.3506718,Cultivated Crops,5669.380792,5669.380792,5669.380792,0.000138209,Farmland of statewide importance,Very poorly drained,None,Poor,0.75,0.14,0.14,All Hydric,0.02,0.02,35.25,Frequent,1,Poor,muck,Caron,MN013,524
4626,301,LES,3,5,10,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,107947.1471,16.2752838,Cultivated Crops,35982.38237,35982.38237,35982.38237,0.000150771,Prime farmland if drained,Poorly drained,None,Poor,0.2818792,0.2449664,0.2449664,All Hydric,0.28,0.28,7.600134228,None,3.943624161,Poor,clay loam,Cordova,MN013,109
4626,43,LES,3,5,10,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,106268.4953,32.2925415,Cultivated Crops,35422.83177,35422.83177,35422.83177,0.000303877,All areas are prime farmland,Well drained,None,Poor,0.2698413,0.26,0.26,Not Hydric,0.24,0.24,6.325396825,None,4.373015873,Poor,loam,Lester,MN013,106B
4626,254,LES,3,5,10,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,368327.9214,39.6841545,Cultivated Crops,122775.9738,122775.9738,122775.9738,0.000107741,Not prime farmland,Very poorly drained,None,Poor,0.4821429,0.2432143,0.2432143,All Hydric,0.02,0.02,10.35714286,Frequent,2.196428571,Poor,muck,Marsh,MN013,1053
4626,196,LES,3,5,10,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,287035.5242,84.2817841,Cultivated Crops,95678.50807,95678.50807,95678.50807,0.000293628,Farmland of statewide importance,Very poorly drained,None,Poor,0.4736842,0.2433333,0.2433333,All Hydric,0.02,0.02,10.60526316,Frequent,2.131578947,Poor,muck,Caron,MN013,524
4626,166,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,899.9999997,0.1150632,Cultivated Crops,299.9999999,299.9999999,299.9999999,0.000127848,Prime farmland if drained,Poorly drained,None,Poor,0.5,0.26,0.26,All Hydric,0.28,0.28,4.75,None,2.5,Poor,clay loam,Cordova,MN013,109
4626,293,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,637.7732889,0.3152151,Cultivated Crops,212.5910963,212.5910963,212.5910963,0.000494243,Farmland of statewide importance,Very poorly drained,None,Poor,0.4184397,0.2661702,0.2661702,All Hydric,0.02,0.02,6.925531915,Frequent,3.163120567,Poor,muck,Palms,MN013,539
4626,161,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,925494.0364,110.2362976,Cultivated Crops,308498.0121,308498.0121,308498.0121,0.000119111,Prime farmland if drained,Poorly drained,None,Poor,0.4259259,0.2522222,0.2522222,All Hydric,0.28,0.28,7.555555556,None,2.009259259,Poor,clay loam,Cordova,MN013,109
4626,304,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,994454.3704,113.7431793,Cultivated Crops,331484.7901,331484.7901,331484.7901,0.000114377,Prime farmland if drained,Poorly drained,None,Poor,0.4693878,0.2444898,0.2444898,All Hydric,0.28,0.28,9.295918367,None,1.780612245,Poor,clay loam,Cordova,MN013,109
4626,302,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,1277517.426,243.1835022,Cultivated Crops,425839.142,425839.142,425839.142,0.000190356,Prime farmland if drained,Poorly drained,None,Poor,0.2818792,0.2449664,0.2449664,All Hydric,0.28,0.28,7.600134228,None,3.943624161,Poor,clay loam,Cordova,MN013,109
4626,199,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,5247.618891,0.4928508,Cultivated Crops,1749.206297,1749.206297,1749.206297,9.39189E-05,Not prime farmland,Very poorly drained,None,Poor,0.6666667,0.0933333,0.0933333,All Hydric,0.02,0.02,37.16666667,Frequent,1.833333333,Poor,muck,Marsh,MN013,1053
4626,48,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,10615.2818,1.7249779,Cultivated Crops,3538.427268,3538.427268,3538.427268,0.000162499,All areas are prime farmland,Well drained,None,Poor,0.1428571,0.2514286,0.2514286,Not Hydric,0.24,0.24,4.428571429,None,3.428571429,Poor,loam,Lester,MN013,106B
4626,149,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,37169.18852,3.0407147,Cultivated Crops,12389.72951,12389.72951,12389.72951,8.18074E-05,Farmland of statewide importance,Very poorly drained,None,Poor,0.75,0.14,0.14,All Hydric,0.02,0.02,35.25,Frequent,1,Poor,muck,Caron,MN013,524
4626,194,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,40613.98762,5.5298705,Cultivated Crops,13537.99587,13537.99587,13537.99587,0.000136157,Prime farmland if drained,Poorly drained,None,Poor,0.5,0.2666667,0.2666667,All Hydric,0.28,0.28,5.916666667,None,1.666666667,Poor,clay loam,Cordova,MN013,109
4626,567,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,220940.5528,29.2616158,Cultivated Crops,73646.85094,73646.85094,73646.85094,0.000132441,Prime farmland if drained,Poorly drained,None,Poor,0.6206896,0.2618966,0.2618966,All Hydric,0.28,0.28,8.400862069,None,2.043103448,Poor,silty clay loam,Marna,MN013,110
4626,252,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,386459.5995,48.4155502,Cultivated Crops,128819.8665,128819.8665,128819.8665,0.00012528,Prime farmland if drained,Poorly drained,None,Poor,0.5,0.272,0.272,All Hydric,0.28,0.28,6.15,None,2,Poor,silty clay loam,Marna,MN013,110
4626,255,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,712511.8875,127.3241882,Cultivated Crops,237503.9625,237503.9625,237503.9625,0.000178698,Not prime farmland,Very poorly drained,None,Poor,0.4821429,0.2432143,0.2432143,All Hydric,0.02,0.02,10.35714286,Frequent,2.196428571,Poor,muck,Marsh,MN013,1053
4626,197,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,1074261.41,142.0995483,Cultivated Crops,358087.1366,358087.1366,358087.1366,0.000132277,Farmland of statewide importance,Very poorly drained,None,Poor,0.4736842,0.2433333,0.2433333,All Hydric,0.02,0.02,10.60526316,Frequent,2.131578947,Poor,muck,Caron,MN013,524
4626,136,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,899.9999999,0.8445519,Cultivated Crops,300,300,300,0.000938391,All areas are prime farmland,Well drained,None,Poor,0.5,0.28,0.28,Partially Hydric,0.28,0.28,2.89,None,5.7,Poor,clay loam,Angus,MN161,L40B
4626,126,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,22443.55294,2.0213883,Cultivated Crops,7481.184312,7481.184312,7481.184312,9.00654E-05,Prime farmland if drained,Somewhat poorly drained,None,Poor,0.5,0.2742857,0.2742857,Partially Hydric,0.28,0.28,3.26,None,7.314285714,Poor,loam,Hamel,MN161,L36A
4626,150,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,43402.01511,2.2538593,Cultivated Crops,14467.33837,14467.33837,14467.33837,5.19298E-05,Not prime farmland,Poorly drained,None,Poor,0.5,0.255,0.255,Partially Hydric,0.17,0.17,5.125,None,3.116666667,Fair,loamy fine sand,Less sandy soil,MN161,L64A
4626,133,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,16263.65344,2.7106273,Cultivated Crops,5421.217814,5421.217814,5421.217814,0.000166668,Not prime farmland,Well drained,None,Poor,0.5833333,0.2516667,0.2516667,Partially Hydric,0.28,0.28,9.259166667,None,5.866666667,Poor,loam,Ridgeton,MN161,L41D2
4626,164,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,23887.73164,5.4269662,Cultivated Crops,7962.577214,7962.577214,7962.577214,0.000227186,Farmland of statewide importance,Moderately well drained,None,Poor,0.5,0.272,0.272,Partially Hydric,0.28,0.28,3.842,None,3.28,Poor,loam,Lester,MN161,L41C2
4626,130,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,38736.59747,13.7057476,Cultivated Crops,12912.19916,12912.19916,12912.19916,0.000353819,Farmland of statewide importance,Well drained,None,Poor,0.5,0.2733333,0.2733333,Partially Hydric,0.28,0.28,3.765,None,8.083333333,Poor,loam,Lester,MN161,L80C2
4626,217,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,452767.5107,241.8694458,Cultivated Crops,150922.5036,150922.5036,150922.5036,0.000534202,Not prime farmland,Well drained,None,Poor,0.5243902,0.257561,0.257561,Partially Hydric,0.28,0.28,6.370487805,None,5.86097561,Poor,loam,Ridgeton,MN161,L41D2
4626,209,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,622472.0123,436.6877747,Cultivated Crops,207490.6708,207490.6708,207490.6708,0.000701538,Not prime farmland,Poorly drained,None,Poor,0.5522388,0.2502985,0.2502985,Partially Hydric,0.17,0.17,8.463432836,None,5.588059701,Fair,loamy fine sand,Less sandy soil,MN161,L64A
4626,212,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,1259319.379,673.5603638,Cultivated Crops,419773.1263,419773.1263,419773.1263,0.000534861,Prime farmland if drained,Poorly drained,None,Poor,0.5319149,0.2595745,0.2595745,Partially Hydric,0.28,0.28,6.285531915,None,5.944680851,Poor,clay loam,Cordova,MN161,L81A
4626,229,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,134639.5508,4.2446599,Cultivated Crops,44879.85027,44879.85027,44879.85027,3.15261E-05,Not prime farmland,Very poorly drained,None,Poor,0.6,0.254,0.254,All Hydric,0.02,0.02,9.438,Frequent,3.93,Poor,muck,Houghton,MN161,L16A
4626,171,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,24082.32301,7.1739955,Cultivated Crops,8027.441002,8027.441002,8027.441002,0.000297895,Farmland of statewide importance,Moderately well drained,None,Poor,0.5,0.272,0.272,Partially Hydric,0.28,0.28,3.502,None,4.5,Poor,loam,Lester,MN161,L41C2
4626,109,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,53989.06308,17.4292507,Cultivated Crops,17996.35436,17996.35436,17996.35436,0.000322829,All areas are prime farmland,Well drained,None,Poor,0.5,0.2526923,0.2526923,Partially Hydric,0.28,0.28,7.579230769,None,3.942307692,Poor,clay loam,Angus,MN161,L40B
4626,224,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,21810.24337,28.6809273,Cultivated Crops,7270.081125,7270.081125,7270.081125,0.001315021,Not prime farmland,Well drained,None,Poor,0.5,0.27,0.27,Partially Hydric,0.28,0.28,3.375,None,11.1,Poor,loam,Ridgeton,MN161,L41D2
4626,179,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,117347.2916,54.5661087,Cultivated Crops,39115.76385,39115.76385,39115.76385,0.000464997,Not prime farmland,Very poorly drained,None,Poor,0.5416667,0.2483333,0.2483333,All Hydric,0.02,0.02,8.175,Frequent,4.658333333,Poor,muck,Houghton,MN161,L16A
4626,173,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,109313.0657,75.7339478,Cultivated Crops,36437.68858,36437.68858,36437.68858,0.000692817,Not prime farmland,Very poorly drained,None,Poor,0.547619,0.2633333,0.2633333,All Hydric,0.02,0.02,6.049642857,Frequent,4.985714286,Poor,muck,Houghton,MN161,L16A
4626,169,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,169720.9911,83.8896713,Cultivated Crops,56573.66368,56573.66368,56573.66368,0.00049428,Prime farmland if drained,Very poorly drained,None,Poor,0.4305556,0.2644444,0.2644444,All Hydric,0.28,0.28,6.92,Frequent,6.930555556,Poor,silty clay loam,Glencoe,MN013,114
4626,345,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,265246.9247,125.3907623,Cultivated Crops,88415.64157,88415.64157,88415.64157,0.000472732,All areas are prime farmland,Well drained,None,Poor,0.5588235,0.2564706,0.2564706,Partially Hydric,0.28,0.28,7.475490196,None,5.884313725,Poor,clay loam,Angus,MN161,L40B
4626,337,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,600405.428,336.2849426,Cultivated Crops,200135.1427,200135.1427,200135.1427,0.000560096,Not prime farmland,Very poorly drained,None,Poor,0.5877863,0.250229,0.250229,All Hydric,0.02,0.02,8.044503817,Frequent,5.03740458,Poor,muck,Houghton,MN161,L16A
4626,246,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,2325539.516,1246.606079,Cultivated Crops,775179.8388,775179.8388,775179.8388,0.00053605,All areas are prime farmland,Well drained,None,Poor,0.5741935,0.255871,0.255871,Partially Hydric,0.28,0.28,7.953612903,None,5.460645161,Poor,clay loam,Angus,MN161,L40B
4626,225,LES,2,3,16,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,4073.706223,0.0000655,Cultivated Crops,1357.902074,1357.902074,1357.902074,1.60787E-08,Not prime farmland,Very poorly drained,None,Poor,0.6666667,0.18,0.18,All Hydric,0.02,0.02,21.98333333,Frequent,7.966666667,Poor,muck,Houghton,MN161,L16A
4626,195,LES,2,3,16,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,1800.000001,0.0175855,Cultivated Crops,600.0000002,600.0000002,600.0000002,9.76972E-06,Not prime farmland,Very poorly drained,None,Poor,0.75,0.15,0.15,All Hydric,0.02,0.02,37.015,Frequent,1.25,Poor,muck,Houghton,MN161,L50A
4626,230,LES,2,3,16,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,27362.37236,3.3024204,Cultivated Crops,9120.790788,9120.790788,9120.790788,0.000120692,Not prime farmland,Very poorly drained,None,Poor,0.6,0.254,0.254,All Hydric,0.02,0.02,9.438,Frequent,3.93,Poor,muck,Houghton,MN161,L16A
4626,285,LES,2,3,16,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,24458.69489,7.5561104,Cultivated Crops,8152.898298,8152.898298,8152.898298,0.000308934,Farmland of statewide importance,Moderately well drained,None,Poor,0.5657895,0.2378947,0.2378947,Partially Hydric,0.28,0.28,10.41789474,None,5.7,Poor,loam,Lester,MN161,L41C2
4626,242,LES,2,3,16,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,35928.72043,16.518877,Cultivated Crops,11976.24014,11976.24014,11976.24014,0.000459768,All areas are prime farmland,Moderately well drained,None,Poor,0.625,0.21,0.21,Partially Hydric,0.24,0.24,17.0175,None,4.1875,Poor,loam,Terril,MN161,L129B
4626,232,LES,2,3,16,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,100526.285,50.4339981,Cultivated Crops,33508.76168,33508.76168,33508.76168,0.0005017,Not prime farmland,Very poorly drained,None,Poor,0.5625,0.2475,0.2475,All Hydric,0.02,0.02,11.69375,Frequent,4.425,Poor,muck,Houghton,MN161,L50A
4626,176,LES,2,3,16,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,170222.2756,98.4625931,Cultivated Crops,56740.75854,56740.75854,56740.75854,0.000578435,Prime farmland if drained,Somewhat poorly drained,None,Poor,0.5819672,0.2657377,0.2657377,Partially Hydric,0.28,0.28,6.429344262,None,4.281967213,Poor,clay loam,Derrynane,MN161,L48A
4626,226,LES,2,3,16,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,270522.4388,154.3948975,Cultivated Crops,90174.14626,90174.14626,90174.14626,0.000570729,Not prime farmland,Very poorly drained,None,Poor,0.625,0.2075,0.2075,All Hydric,0.02,0.02,17.014375,Frequent,4.2125,Poor,muck,Houghton,MN161,L16A
4626,174,LES,2,3,16,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,277351.655,177.6969147,Cultivated Crops,92450.55165,92450.55165,92450.55165,0.000640692,Not prime farmland,Very poorly drained,None,Poor,0.547619,0.2633333,0.2633333,All Hydric,0.02,0.02,6.049642857,Frequent,4.985714286,Poor,muck,Houghton,MN161,L16A
4626,238,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,616.2222861,0.2907684,Cultivated Crops,205.4074287,205.4074287,205.4074287,0.000471856,Prime farmland if drained,Poorly drained,None,Poor,0.5,0.28,0.28,Partially Hydric,0.28,0.28,4.28,None,2.2,Poor,silty clay loam,Mazaska,MN161,L91A
4626,193,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,899.9999998,0.4063203,Cultivated Crops,299.9999999,299.9999999,299.9999999,0.000451467,Farmland of statewide importance,Well drained,None,Poor,0.5,0.24,0.24,Partially Hydric,0.24,0.24,3.9,None,3.6,Poor,loam,Reedslake,MN161,L122B
4626,116,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,11069.80008,1.7346005,Cultivated Crops,3689.933358,3689.933358,3689.933358,0.000156697,Farmland of statewide importance,Moderately well drained,None,Poor,0.5833333,0.2666667,0.2666667,Partially Hydric,0.28,0.28,4.881666667,None,2.966666667,Poor,loam,Lester,MN161,L41C2
4626,220,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,10267.60254,1.8349524,Cultivated Crops,3422.53418,3422.53418,3422.53418,0.000178713,All areas are prime farmland,Well drained,None,Poor,0.5,0.28,0.28,Partially Hydric,0.28,0.28,2.76,None,8.1,Poor,clay loam,Angus,MN161,L40B
4626,637,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,44897.99958,19.7154903,Cultivated Crops,14965.99986,14965.99986,14965.99986,0.000439117,Prime farmland if drained,Poorly drained,None,Poor,0.5668317,0.2441584,0.2441584,Partially Hydric,0.28,0.28,7.922722772,None,4.652475248,Poor,silty clay loam,Mazaska,MN161,L91A
4626,122,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,109073.5171,20.8112411,Cultivated Crops,36357.83904,36357.83904,36357.83904,0.0001908,Prime farmland if drained,Somewhat poorly drained,None,Poor,0.5131579,0.2705263,0.2705263,Partially Hydric,0.28,0.28,3.894736842,None,3.607894737,Poor,clay loam,Derrynane,MN161,L48A
4626,165,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,80806.9467,22.9430866,Cultivated Crops,26935.6489,26935.6489,26935.6489,0.000283925,Farmland of statewide importance,Moderately well drained,None,Poor,0.5,0.272,0.272,Partially Hydric,0.28,0.28,3.842,None,3.28,Poor,loam,Lester,MN161,L41C2
4626,266,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,94965.20074,36.2622299,Cultivated Crops,31655.06691,31655.06691,31655.06691,0.000381848,Not prime farmland,Very poorly drained,None,Poor,0.5555556,0.2422222,0.2422222,All Hydric,0.02,0.02,9.626666667,Frequent,4.544444444,Poor,muck,Houghton,MN161,L16A
4626,218,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,545587.6957,187.9329681,Cultivated Crops,181862.5652,181862.5652,181862.5652,0.00034446,Not prime farmland,Well drained,None,Poor,0.5243902,0.257561,0.257561,Partially Hydric,0.28,0.28,6.370487805,None,5.86097561,Poor,loam,Ridgeton,MN161,L41D2
4626,271,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,818551.2272,236.0020447,Cultivated Crops,272850.4091,272850.4091,272850.4091,0.000288317,All areas are prime farmland,Well drained,None,Poor,0.5416667,0.25875,0.25875,Partially Hydric,0.28,0.28,6.815208333,None,5.135416667,Poor,clay loam,Angus,MN161,L40B
4626,177,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,851088.7388,356.1775513,Cultivated Crops,283696.2463,283696.2463,283696.2463,0.000418496,Prime farmland if drained,Somewhat poorly drained,None,Poor,0.5819672,0.2657377,0.2657377,Partially Hydric,0.28,0.28,6.429344262,None,4.281967213,Poor,clay loam,Derrynane,MN161,L48A
4626,219,LES,2,1,18,14,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,24978.28372,5.0385518,Cultivated Crops,8326.094572,8326.094572,8326.094572,0.000201717,Not prime farmland,Well drained,None,Poor,0.5243902,0.257561,0.257561,Partially Hydric,0.28,0.28,6.370487805,None,5.86097561,Poor,loam,Ridgeton,MN161,L41D2
4626,272,LES,2,1,18,14,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,70935.27181,24.52174,Cultivated Crops,23645.0906,23645.0906,23645.0906,0.000345692,All areas are prime farmland,Well drained,None,Poor,0.5416667,0.25875,0.25875,Partially Hydric,0.28,0.28,6.815208333,None,5.135416667,Poor,clay loam,Angus,MN161,L40B
4626,351,LES,2,1,18,14,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,159907.7982,47.3230629,Cultivated Crops,53302.5994,53302.5994,53302.5994,0.00029594,All areas are prime farmland,Somewhat poorly drained,None,Poor,0.5,0.2571428,0.2571428,Partially Hydric,0.24,0.24,4.155714286,None,2.271428571,Poor,clay loam,Mazaska,MN161,L116A
4626,352,LES,2,1,18,14,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,64322.33563,48.4914131,Cultivated Crops,21440.77854,21440.77854,21440.77854,0.000753881,All areas are prime farmland,Well drained,None,Poor,0.537037,0.2674074,0.2674074,Partially Hydric,0.28,0.28,4.265555556,None,7.314814815,Poor,clay loam,Angus,MN161,L40B
4626,257,LES,2,1,18,14,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,154567.6589,86.647789,Cultivated Crops,51522.55296,51522.55296,51522.55296,0.000560582,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,Occasional,Poor,0.5153846,0.2686154,0.2686154,Partially Hydric,0.24,0.24,4.897076923,None,6.672307692,Poor,silty clay loam,Coland,MN161,L126A
4626,471,LES,2,1,18,14,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,338721.6941,91.905571,Cultivated Crops,112907.2314,112907.2314,112907.2314,0.000271331,Prime farmland if drained,Poorly drained,None,Poor,0.5489131,0.2560869,0.2560869,Partially Hydric,0.28,0.28,6.18173913,None,3.580434783,Poor,silty clay loam,Mazaska,MN161,L91A
4626,403,LES,2,1,18,14,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,302726.26,137.4730988,Cultivated Crops,100908.7533,100908.7533,100908.7533,0.000454117,All areas are prime farmland,Well drained,None,Poor,0.53125,0.2497917,0.2497917,Partially Hydric,0.24,0.24,6.054583333,None,4.817708333,Poor,loam,Reedslake,MN161,L113B
4626,332,LES,2,1,18,14,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,1183231.022,722.87677,Cultivated Crops,394410.3405,394410.3405,394410.3405,0.000610935,All areas are prime farmland,Well drained,None,Poor,0.5479452,0.2569863,0.2569863,Partially Hydric,0.28,0.28,6.667534247,None,6.209589041,Poor,clay loam,Angus,MN161,L40B
