GeneID,MOs,MOsID,SedRed,Duck,Cost,sedbcr,duckbcr,FID_1,Subbasin,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed
245,TLMO,433,1.0942,0,213.4584,5.126057349,0,629,1,3,171443.0773,2353430.173,29,1,3,LES
246,TLMO,437,10.8944,0,1471.3117,7.404549288,0,632,1,3,169770.6268,2353734.942,24,1,3,LES
247,TLMO,439,5.2094,0,989.9372,5.262354016,0,634,1,3,169500.3956,2353540.201,35,1,3,LES
248,TLMO,442,0.0143,0,3.3359,4.286699242,0,1436,4,3,167540.0908,2353162.162,45,1,3,LES
249,TLMO,443,3.2426,0,616.1988,5.262262763,0,637,1,3,168136.4023,2353445.74,35,1,3,LES
250,TLMO,444,2.0468,0,388.9575,5.262271585,0,638,1,3,168696.8035,2353275.22,35,1,3,LES
251,TLMO,445,3.1058,0,429.664,7.228438966,0,1437,4,3,165349.2668,2353302.244,50,1,3,LES
252,TLMO,446,0.0247,0,3.3359,7.40429869,0,639,1,3,170360.0908,2353132.162,24,1,3,LES
253,TLMO,447,8.6981,0,4300.7716,2.022451041,0,640,1,3,174028.8531,2354004.745,33,1,3,LES
254,TLMO,448,2.8587,0,2353.94,1.214431974,0,641,1,3,174295.5802,2353658.908,33,1,3,LES
255,TLMO,449,0.0039,0,2.2841,1.707455891,0,3583,9,2,183889.4756,2353131.547,28,9,2,LES
256,TLMO,451,0.2961,0,172.6884,1.714649044,0,3585,9,2,183632.442,2353357.217,28,9,2,LES
257,TLMO,459,20.8854,0,6808.9645,3.067338653,0,3586,9,2,191597.7102,2354047.49,36,9,2,LES
258,TLMO,461,0.0323,0,15.9544,2.024519882,0,642,1,3,175195.5579,2353232.016,26,1,3,LES
259,TLMO,462,0.0138,0,11.3775,1.212920237,0,643,1,3,175192.0118,2353139.917,33,1,3,LES
260,TLMO,463,0.8183,0,1132.2938,0.722692291,0,644,1,3,175377.2094,2353367.796,43,1,3,LES
261,TLMO,465,1.4344,0,272.5675,5.262549644,0,645,1,3,168888.3832,2353061.223,35,1,3,LES
262,TLMO,466,0.0341,0,6.4804,5.262020863,0,646,1,3,169180.5311,2352935.87,35,1,3,LES
263,TLMO,468,0.0213,0,3.8024,5.601725226,0,3589,9,2,181940.3461,2352883.56,49,9,2,LES
264,TLMO,469,19.0344,0,1890.9101,10.06626386,0,3590,9,2,188599.4764,2353132.917,38,9,2,LES
265,TLMO,470,0.0591,0,13.8007,4.282391473,0,1439,4,3,167763.5753,2352883.213,45,1,3,LES
266,TLMO,471,3.4522,0,1255.4974,2.749667184,0,3591,9,2,187390.6497,2354038.136,18,9,2,LES
267,TLMO,472,4.3005,0,1861.8393,2.309812668,0,3592,9,2,186269.9347,2353521.425,23,9,2,LES
268,TLMO,473,3.6552,0,363.1102,10.06636553,0,3593,9,2,187810.3258,2353621.868,38,9,2,LES
269,TLMO,474,12.0827,0,4028.5816,2.9992442,0,3594,9,2,187059.0535,2353376.806,66,9,2,LES
270,TLMO,475,0.0145,0,3.3359,4.346653077,0,3595,9,2,178130.0908,2352802.162,31,1,2,LES
271,TLMO,476,0.2314,0,214.837,1.077095659,0,3596,9,2,181945.6948,2354390.455,27,9,2,LES
272,TLMO,477,3.0987,0,1051.0146,2.948293963,0,3597,9,2,181904.997,2354102.132,27,9,2,LES
273,TLMO,478,7.8135,0,1796.3094,4.349751774,0,3598,9,2,181618.0782,2353319.95,31,1,2,LES
274,TLMO,482,0.0093,0,2.1363,4.353321163,0,3601,9,2,181217.8984,2352742.162,31,1,2,LES
275,TLMO,484,0.0965,0,13.3437,7.231877215,0,1440,4,3,164975.0908,2352727.162,50,1,3,LES
276,TLMO,490,0.6629,0,917.2809,0.722679389,0,648,1,3,176173.696,2353078.923,43,1,3,LES
277,TLMO,491,40.6834,0,9353.0804,4.349732736,0,3602,9,2,179347.1724,2353499.916,31,1,2,LES
278,TLMO,492,11.379,0,3823.297,2.976227063,0,3603,9,2,179593.9668,2352976.413,40,1,2,LES
279,TLMO,493,0.8634,0,152.4027,5.665253962,0,3604,9,2,180994.7333,2352736.497,64,9,2,LES
280,TLMO,495,0.0241,0,3.3359,7.224437183,0,1442,4,3,162740.0908,2352592.162,50,1,3,LES
281,TLMO,499,0.6085,0,84.1828,7.228317424,0,1443,4,3,162649.9919,2352925.203,50,1,3,LES
282,TLMO,500,25.2775,0,3019.1653,8.372347152,0,3605,9,2,189866.1859,2354865.328,20,9,2,LES
283,TLMO,501,0.3931,0,117.0738,3.357711119,0,3606,9,2,189835.1089,2354083.511,21,9,2,LES
284,TLMO,502,19.7058,0,6424.4053,3.067334497,0,3607,9,2,190907.7287,2353404.126,36,9,2,LES
285,TLMO,503,20.0462,0,1991.4287,10.06624038,0,3608,9,2,189355.8355,2353783.966,38,9,2,LES
286,TLMO,504,19.0467,0,4073.4573,4.675806961,0,3609,9,2,190093.2192,2353212.5,41,9,2,LES
287,TLMO,505,0.0017,0,2.2841,0.744275645,0,650,1,3,175639.4756,2352471.547,43,1,3,LES
288,TLMO,506,4.1051,0,567.9088,7.228449357,0,1444,4,3,163154.058,2352781.977,50,1,3,LES
289,TLMO,521,0.0176,0,3.3359,5.275937528,0,652,1,3,169550.0908,2352352.162,35,1,3,LES
290,TLMO,523,0.053,0,3.3359,15.88776642,0,654,1,3,170000.0908,2352322.162,42,1,3,LES
291,TLMO,525,21.3962,0,2960.0011,7.22844326,0,1450,4,3,163829.7658,2352848.173,50,1,3,LES
292,TLMO,526,0.053,0,3.3359,15.88776642,0,655,1,3,170150.0908,2352292.162,42,1,3,LES
293,TLMO,528,0.0354,0,49.0172,0.722195474,0,657,1,3,176967.7265,2352356.305,43,1,3,LES
294,TLMO,531,0.1372,0,20.3126,6.754428286,0,1451,4,3,161965.4801,2352291.205,55,4,3,LES
295,TLMO,532,1.4733,0,480.3123,3.067379286,0,3610,9,2,194203.1263,2352386.641,36,9,2,LES
296,TLMO,534,28.0963,0,9159.845,3.067333563,0,3611,9,2,192963.9004,2353274.545,36,9,2,LES
297,TLMO,535,0.8688,0,185.8019,4.675947878,0,3612,9,2,192555.6118,2352335.421,41,9,2,LES
298,TLMO,536,0.0193,0,4.5024,4.286602701,0,1453,4,3,164631.8389,2352185.592,45,1,3,LES
299,TLMO,537,0.0176,0,3.3359,5.275937528,0,659,1,3,169550.0908,2352172.162,35,1,3,LES
300,TLMO,545,0.0195,0,4.5547,4.281291852,0,1454,4,3,166713.377,2351994.164,45,1,3,LES
301,TLMO,555,0.3599,0,49.7808,7.229694983,0,1455,4,3,163492.6126,2352199.918,50,1,3,LES
302,TLMO,558,0.9647,0,142.8145,6.754916343,0,1457,4,3,162438.0004,2351996.585,55,4,3,LES
303,TLMO,559,10.2382,0,2353.7612,4.349719079,0,3616,9,2,177727.0911,2352645.155,31,1,2,LES
304,TLMO,560,2.3864,0,3302.2172,0.722665971,0,660,1,3,177027.1093,2352928.54,43,1,3,LES
305,TLMO,561,0.0007,0,29.8578,0.02344446,0,661,1,3,177649.9136,2352000.111,44,1,3,LES
306,TLMO,562,0.4334,0,92.6782,4.676396391,0,3617,9,2,190245.3156,2352029.351,41,9,2,LES
307,TLMO,564,0.0794,0,13.4322,5.911168684,0,1458,4,3,169511.1846,2351879.435,52,1,3,LES
308,TLMO,567,0.1121,0,818.9327,0.136885485,0,662,1,3,166183.2343,2355031.503,13,1,3,LES
309,TLMO,568,8.994,0,1709.1372,5.262304278,0,663,1,3,166314.3552,2354413.351,35,1,3,LES
310,TLMO,569,18.8039,0,4390.6207,4.282742984,0,1460,4,3,165918.0236,2352576.773,45,1,3,LES
311,TLMO,570,65.613,0,9077.053,7.228447383,0,1461,4,3,165392.2071,2353578.96,50,1,3,LES
312,TLMO,571,0.0197,0,3.3359,5.905452801,0,1462,4,3,169550.0908,2351812.162,52,1,3,LES
313,TLMO,574,0.1406,0,19.4421,7.231729083,0,1463,4,3,163784.6068,2351815.23,50,1,3,LES
314,TLMO,575,0.0197,0,3.3359,5.905452801,0,1464,4,3,169520.0908,2351782.162,52,1,3,LES
315,TLMO,578,0.0158,0,2.3364,6.762540661,0,1466,4,3,162173.8155,2351750.015,55,4,3,LES
316,TLMO,581,0.1555,0,215.1521,0.722744514,0,665,1,3,176519.3907,2352143.312,43,1,3,LES
317,TLMO,582,0.0268,0,1132.3889,0.023666781,0,666,1,3,176979.3149,2351973.407,44,1,3,LES
318,TLMO,583,0.8592,0,118.8595,7.228702796,0,1469,4,3,163625.7787,2351850.187,50,1,3,LES
319,TLMO,584,0.1124,0,15.5459,7.230202175,0,1470,4,3,163810.3232,2351736.95,50,1,3,LES
320,TLMO,585,1.6781,0,1381.7615,1.214464291,0,667,1,3,174963.5918,2352525.681,33,1,3,LES
321,TLMO,586,2.5332,0,3505.4153,0.722653319,0,668,1,3,175573.2795,2352196.624,43,1,3,LES
322,TLMO,588,0.4198,0,26.4092,15.89597564,0,670,1,3,169935.11,2351742.555,42,1,3,LES
323,TLMO,590,0.848,0,419.2924,2.022454974,0,672,1,3,173333.7558,2353203.103,26,1,3,LES
324,TLMO,591,6.7388,0,5548.8951,1.21443997,0,673,1,3,174026.8448,2352559.614,33,1,3,LES
325,TLMO,592,0.5125,0,1422.7647,0.360214166,0,674,1,3,173756.2311,2351935.81,37,1,3,LES
326,TLMO,593,0.0255,0,35.326,0.721847931,0,675,1,3,174711.3117,2351930.056,33,1,3,LES
327,TLMO,598,0.79,0,239.4566,3.299136461,0,677,1,3,171679.307,2352073.226,25,1,3,LES
328,TLMO,599,0.358,0,177.0149,2.02242862,0,678,1,3,173005.384,2353113.782,26,1,3,LES
329,TLMO,600,24.4809,0,4775.8347,5.125993996,0,679,1,3,172028.4182,2352903.597,29,1,3,LES
330,TLMO,601,4.8364,0,324.2306,14.91654397,0,680,1,3,172711.2838,2353015.065,30,1,3,LES
331,TLMO,602,0.4771,0,392.8184,1.214556141,0,681,1,3,173025.3196,2352758.745,33,1,3,LES
332,TLMO,603,1.2955,0,3596.4233,0.360218999,0,682,1,3,172590.2377,2352113.355,37,1,3,LES
333,TLMO,604,0.2661,0,209.156,1.272256115,0,683,1,3,171740.0381,2351890.72,48,1,3,LES
334,TLMO,607,1.5272,0,226.0819,6.755074157,0,1472,4,3,161306.8321,2351786.505,55,4,3,LES
335,TLMO,611,11.3486,0,3440.0112,3.299000887,0,685,1,3,170970.8717,2352502.819,25,1,3,LES
336,TLMO,612,3.3379,0,651.1666,5.126030727,0,686,1,3,171405.4886,2352823,29,1,3,LES
337,TLMO,613,8.6897,0,280.4807,30.98145434,0,687,1,3,170130.9548,2352710.037,34,1,3,LES
338,TLMO,614,22.205,0,1396.8858,15.89607397,0,688,1,3,170438.2754,2352166.534,42,1,3,LES
339,TLMO,615,1.0326,0,811.6933,1.272155382,0,689,1,3,171097.0698,2351778.627,48,1,3,LES
340,TLMO,621,0.5143,0,69.4533,7.404975717,0,690,1,3,170209.2962,2353097.38,24,1,3,LES
341,TLMO,622,21.1976,0,684.2036,30.98142132,0,691,1,3,169933.4885,2352909.316,34,1,3,LES
342,TLMO,623,9.5157,0,1808.2817,5.262288503,0,692,1,3,169548.6354,2352502.189,35,1,3,LES
343,TLMO,624,5.2977,0,333.272,15.89602487,0,693,1,3,170051.7895,2352083.728,42,1,3,LES
344,TLMO,625,3.1611,0,534.6801,5.912133255,0,1475,4,3,169556.7106,2351867.077,52,1,3,LES
345,TLMO,629,22.9746,0,4365.8695,5.262319453,0,695,1,3,167329.4515,2354182.714,35,1,3,LES
346,TLMO,630,26.3125,0,6143.8263,4.282754543,0,1476,4,3,167181.2764,2352746.924,45,1,3,LES
347,TLMO,631,0.6859,0,116.0225,5.911784352,0,1477,4,3,167341.4044,2351716.255,52,1,3,LES
348,TLMO,632,6.2316,0,1184.1884,5.262338324,0,696,1,3,168659.2259,2352720.354,35,1,3,LES
349,TLMO,633,8.4064,0,1962.845,4.28276303,0,1478,4,3,167848.443,2352187.952,45,1,3,LES
350,TLMO,634,25.92,0,4384.2935,5.912012962,0,1479,4,3,168414.8248,2352230.803,52,1,3,LES
351,TLMO,635,1.1202,0,199.9215,5.603199256,0,3620,9,2,183781.7514,2351804.457,49,9,2,LES
352,TLMO,636,0.6213,0,146.6207,4.237464424,0,3621,9,2,183753.1408,2351646.614,53,9,2,LES
353,TLMO,637,0.2998,0,166.4178,1.801489985,0,3622,9,2,184439.4761,2355071.071,17,9,2,LES
354,TLMO,638,25.167,0,10895.7036,2.309809529,0,3623,9,2,185150.8517,2353930.537,23,9,2,LES
355,TLMO,639,9.1225,0,5320.5929,1.714564555,0,3624,9,2,184443.3462,2352592.064,28,9,2,LES
356,TLMO,640,5.2751,0,941.4611,5.603099268,0,3625,9,2,183891.1634,2352068.366,49,9,2,LES
357,TLMO,641,2.445,0,815.211,2.999223514,0,3626,9,2,185774.7058,2352659.797,66,9,2,LES
358,TLMO,643,0.075,0,17.5115,4.282899809,0,1480,4,3,164715.3522,2351576.1,45,1,3,LES
359,TLMO,646,1.2751,0,188.7608,6.755110171,0,1481,4,3,162271.7214,2351647.816,55,4,3,LES
360,TLMO,647,0.0275,0,4.0734,6.751117003,0,1482,4,3,161986.708,2351482.348,55,4,3,LES
361,TLMO,648,0.0395,0,6.6718,5.92044126,0,1483,4,3,167150.0908,2351497.162,52,1,3,LES
362,TLMO,649,6.4262,0,889.006,7.228522642,0,1484,4,3,163132.826,2351740.497,50,1,3,LES
363,TLMO,650,1.4616,0,202.1949,7.228668972,0,1485,4,3,163485.5115,2351605.477,50,1,3,LES
364,TLMO,655,0.2366,0,327.3173,0.722845997,0,697,1,3,176508.6822,2351548.335,43,1,3,LES
365,TLMO,656,0.0048,0,204.4933,0.023472652,0,698,1,3,176751.676,2351580.472,44,1,3,LES
366,TLMO,660,0.0197,0,3.3359,5.905452801,0,1489,4,3,169700.0908,2351332.162,52,1,3,LES
367,TLMO,672,1.5342,0,227.1191,6.755046141,0,1494,4,3,161577.619,2351380.544,55,4,3,LES
368,TLMO,674,0.2254,0,40.2255,5.603410772,0,3628,9,2,182599.6408,2351781.482,49,9,2,LES
369,TLMO,675,3.2256,0,761.2088,4.237470718,0,3629,9,2,182589.6386,2351445.191,53,9,2,LES
370,TLMO,679,0.3733,0,63.143,5.911977575,0,1496,4,3,169027.1499,2351182.018,52,1,3,LES
371,TLMO,694,0.0142,0,3.3359,4.256722324,0,3630,9,2,182030.0908,2351002.162,53,9,2,LES
372,TLMO,695,0.1873,0,61.0563,3.067660504,0,3631,9,2,193683.2189,2351081.39,36,9,2,LES
373,TLMO,696,14.9357,0,3194.2637,4.675788038,0,3632,9,2,192861.9569,2351483.489,41,9,2,LES
374,TLMO,704,0.01,0,3.3359,2.997691777,0,3635,9,2,186740.0908,2350882.162,66,9,2,LES
375,TLMO,705,0.0156,0,2.65,5.886792453,0,8093,18,1,194777.1197,2350881.318,88,9,2,LES
376,TLMO,713,3.7432,0,235.4755,15.8963459,0,700,1,3,170231.2954,2351403.175,42,1,3,LES
377,TLMO,714,0.1046,0,23.641,4.424516729,0,701,1,3,170577.3989,2350843.76,46,1,3,LES
378,TLMO,715,4.9244,0,832.9511,5.911991712,0,1505,4,3,170143.272,2351234.877,52,1,3,LES
379,TLMO,717,0.102,0,141.0743,0.723023258,0,702,1,3,175903.6909,2350839.064,43,1,3,LES
380,TLMO,720,1.745,0,241.3979,7.228728999,0,1506,4,3,163911.6682,2350914.635,50,1,3,LES
381,TLMO,723,3.846,0,1408.3944,2.730769165,0,3637,9,2,189544.5654,2351168.306,39,9,2,LES
382,TLMO,724,54.533,0,11662.8399,4.675790842,0,3638,9,2,191009.3415,2351770.394,41,9,2,LES
383,TLMO,725,2.7943,0,931.6667,2.999248551,0,3639,9,2,190658.351,2351087.951,66,9,2,LES
384,TLMO,729,16.55,0,2289.5628,7.228454271,0,1509,4,3,164074.3575,2351565.984,50,1,3,LES
385,TLMO,730,0.3955,0,59.3609,6.662634832,0,1510,4,3,164306.9616,2350820.97,54,4,3,LES
386,TLMO,731,0.0299,0,6.9744,4.287107135,0,1511,4,3,166147.6787,2350742.549,45,1,3,LES
387,TLMO,732,1.037,0,242.1321,4.282786132,0,1512,4,3,166880.2269,2351485.308,45,1,3,LES
388,TLMO,733,17.4445,0,2950.6813,5.912024453,0,1513,4,3,167406.5096,2351122.777,52,1,3,LES
389,TLMO,734,0.0229,0,3.8767,5.907085924,0,1514,4,3,169271.8486,2350732.162,52,1,3,LES
390,TLMO,737,0.1372,0,20.5889,6.663784855,0,1515,4,3,164404.1808,2350726.783,54,4,3,LES
391,TLMO,738,32.4711,0,7581.8319,4.282751244,0,1516,4,3,165657.6972,2351395.853,45,1,3,LES
392,TLMO,739,5.9227,0,819.3566,7.228476588,0,1517,4,3,164505.4047,2351230.73,50,1,3,LES
393,TLMO,740,1.476,0,249.6544,5.912172988,0,1518,4,3,166676.2394,2350889.069,52,1,3,LES
394,TLMO,741,2.875,0,431.5483,6.662058453,0,1519,4,3,165120.2548,2350803.196,54,4,3,LES
395,TLMO,745,0.0095,0,401.5892,0.023656015,0,703,1,3,177119.9944,2351003.949,44,1,3,LES
396,TLMO,746,0.032,0,76.0291,0.420891474,0,704,1,3,176967.8918,2350782.15,61,1,3,LES
397,TLMO,753,1.2997,0,306.7045,4.237629379,0,3640,9,2,181913.9021,2350822.531,53,9,2,LES
398,TLMO,758,12.3182,0,1823.5629,6.755017883,0,1522,4,3,162261.3485,2350903.537,55,4,3,LES
399,TLMO,759,0.593,0,82.036,7.228533814,0,1523,4,3,164111.7991,2350705.355,50,1,3,LES
400,TLMO,760,0.2606,0,39.114,6.66257606,0,1524,4,3,164244.4146,2350663.194,54,4,3,LES
401,TLMO,761,2.1258,0,488.7093,4.349825141,0,3642,9,2,181424.973,2352660.1,31,1,2,LES
402,TLMO,762,18.0212,0,3216.2833,5.603113382,0,3643,9,2,181563.017,2352010.918,49,9,2,LES
403,TLMO,763,1.5736,0,389.0777,4.044436368,0,3644,9,2,181415.1635,2350786.238,65,9,2,LES
404,TLMO,764,19.6919,0,6419.8616,3.067340268,0,3645,9,2,194209.9137,2351699.454,36,9,2,LES
405,TLMO,765,0.7961,0,170.2661,4.675622452,0,3646,9,2,193254.2513,2351752.514,41,9,2,LES
406,TLMO,766,3.3545,0,571.4045,5.8706223,0,3647,9,2,194517.3893,2351127.707,88,9,2,LES
407,TLMO,772,0.4333,0,73.2941,5.911799176,0,1527,4,3,168573.8822,2350612.35,52,1,3,LES
408,TLMO,774,2.0313,0,343.5885,5.912013935,0,1528,4,3,168922.3788,2350686.01,52,1,3,LES
409,TLMO,787,0.4733,0,65.4781,7.228371013,0,1530,4,3,164116.2024,2350542.079,50,1,3,LES
410,TLMO,788,0.1418,0,21.2766,6.664598667,0,1531,4,3,164180.0889,2350522.138,54,4,3,LES
411,TLMO,789,1.0154,0,338.5565,2.999203973,0,3648,9,2,187731.4075,2350665.612,66,9,2,LES
412,TLMO,790,5.9614,0,2183.03,2.730791606,0,3649,9,2,188616.9663,2350969.647,39,9,2,LES
413,TLMO,791,2.1021,0,700.8554,2.999334813,0,3650,9,2,188445.2253,2350578.558,66,9,2,LES
414,TLMO,796,0.0226,0,3.3359,6.774783417,0,1532,4,3,162860.0908,2350432.162,55,4,3,LES
415,TLMO,797,0.1579,0,23.379,6.753924462,0,1533,4,3,163211.2452,2350512.814,55,4,3,LES
416,TLMO,798,23.9,0,2374.2676,10.06626212,0,3651,9,2,188465.5304,2352589.34,38,9,2,LES
417,TLMO,799,10.9513,0,4010.3268,2.730774958,0,3652,9,2,188430.8851,2351770.539,39,9,2,LES
418,TLMO,800,30.8989,0,10302.243,2.999240068,0,3653,9,2,186763.6668,2351810.891,66,9,2,LES
419,TLMO,801,0.2017,0,67.2442,2.9995152,0,3654,9,2,186537.0228,2350465.295,66,9,2,LES
420,TLMO,802,0.3841,0,128.0699,2.999143437,0,3655,9,2,186963.1442,2350525.278,66,9,2,LES
421,TLMO,806,3.2655,0,552.355,5.911958795,0,1534,4,3,167626.5906,2350588.544,52,1,3,LES
422,TLMO,807,5.9623,0,1064.1043,5.603116161,0,3656,9,2,183256.9586,2352112.605,49,9,2,LES
423,TLMO,808,13.9029,0,3280.9752,4.237429164,0,3657,9,2,183241.4778,2351157.299,53,9,2,LES
424,TLMO,814,0.0135,0,3.3359,4.046883899,0,3658,9,2,181280.0908,2350342.162,65,9,2,LES
425,TLMO,815,0.798,0,188.3279,4.237290386,0,3659,9,2,183171.6229,2350411.148,53,9,2,LES
426,TLMO,816,2.6798,0,1562.9822,1.714542878,0,3660,9,2,185203.9333,2351994.703,28,9,2,LES
427,TLMO,817,19.8866,0,3549.2109,5.603104622,0,3661,9,2,185074.1547,2351344.741,49,9,2,LES
428,TLMO,818,21.3074,0,5028.3994,4.237412008,0,3662,9,2,184648.288,2350777.083,53,9,2,LES
429,TLMO,819,4.9694,0,1656.8799,2.999251786,0,3663,9,2,185821.0024,2351560.416,49,9,2,LES
430,TLMO,824,0.3175,0,53.7079,5.911607045,0,1536,4,3,167848.7913,2350434.847,52,1,3,LES
431,TLMO,825,2.3851,0,1290.1813,1.848654914,0,3664,9,2,178834.5403,2351036.465,51,1,2,LES
432,TLMO,830,0.0135,0,2.2841,5.910424237,0,1537,4,3,168080.7061,2350282.777,52,1,3,LES
433,TLMO,831,0.5209,0,68.7978,7.571463041,0,2052,5,3,170286.4217,2350371.437,72,1,3,LES
434,TLMO,832,0.1048,0,18.5012,5.664497438,0,3666,9,2,181194.2329,2350306.71,64,9,2,LES
435,TLMO,837,0.0271,0,64.5272,0.419977932,0,705,1,3,176288.7735,2350332.941,61,1,3,LES
436,TLMO,841,0.1372,0,74.2236,1.848468681,0,3668,9,2,179243.5823,2350270.916,51,1,2,LES
437,TLMO,843,20.2016,0,6787.6535,2.976227352,0,3670,9,2,179402.7405,2352166.851,40,1,2,LES
438,TLMO,845,1.989,0,1075.9153,1.848658533,0,3672,9,2,178894.0078,2351494.997,51,1,2,LES
439,TLMO,846,37.9444,0,6698.2687,5.664807087,0,3673,9,2,180712.4618,2351293.098,64,9,2,LES
440,TLMO,854,0.0233,0,987.2255,0.023601497,0,706,1,3,178279.8748,2350603.14,44,1,3,LES
441,TLMO,855,1.541,0,833.5647,1.848686731,0,3675,9,2,178599.7816,2350487.439,51,1,2,LES
442,TLMO,860,0.0641,0,152.4126,0.420568903,0,708,1,3,176805.7914,2350287.764,61,1,3,LES
443,TLMO,861,0.002,0,83.4226,0.023974319,0,709,1,3,177169.4403,2350446.307,44,1,3,LES
444,TLMO,862,0.0314,0,1326.9944,0.023662496,0,710,1,3,177734.3974,2350611.703,44,1,3,LES
445,TLMO,864,0.0226,0,3.3359,6.774783417,0,1539,4,3,163340.0908,2350132.162,55,4,3,LES
446,TLMO,865,5.7156,0,966.7797,5.911998359,0,1540,4,3,166968.1312,2350463.743,52,1,3,LES
447,TLMO,869,0.0842,0,116.4418,0.723108025,0,712,1,3,175762.9821,2350500.251,43,1,3,LES
448,TLMO,870,0.2768,0,658.2905,0.420483054,0,713,1,3,175937.545,2350340.874,61,1,3,LES
449,TLMO,874,2.7255,0,3771.4286,0.722670449,0,714,1,3,175261.1536,2351051.739,43,1,3,LES
450,TLMO,875,0.3005,0,714.6557,0.420482199,0,715,1,3,175185.8084,2350219.079,61,1,3,LES
451,TLMO,879,0.0134,0,2.2841,5.866643317,0,8095,18,1,194539.4756,2350071.547,88,9,2,LES
452,TLMO,883,0.3121,0,256.9618,1.21457742,0,717,1,3,174377.3365,2351548.536,33,1,3,LES
453,TLMO,884,4.2834,0,11890.9563,0.36022334,0,718,1,3,173217.6263,2350951.358,37,1,3,LES
454,TLMO,885,7.3327,0,461.2884,15.89612919,0,719,1,3,170685.8294,2351229.474,42,1,3,LES
455,TLMO,886,0.5469,0,756.756,0.722690008,0,720,1,3,174551.3682,2351254.992,43,1,3,LES
456,TLMO,887,0.4699,0,106.2438,4.422846321,0,721,1,3,170898.6757,2350493.393,46,1,3,LES
457,TLMO,888,9.173,0,7210.5919,1.272156312,0,722,1,3,171536.2037,2350731.583,48,1,3,LES
458,TLMO,890,0.0143,0,34.0784,0.419620639,0,723,1,3,174670.8603,2350153.864,61,1,3,LES
459,TLMO,892,16.2165,0,635.6683,25.51094651,0,4144,10,3,173762.697,2350147.392,82,1,3,LES
460,TLMO,896,10.3115,0,1426.5095,7.228483231,0,1543,4,3,163424.4665,2350991.958,50,1,3,LES
461,TLMO,897,0.0894,0,13.4233,6.660061237,0,1544,4,3,164189.909,2350393.786,54,4,3,LES
462,TLMO,898,10.1312,0,1499.8006,6.755031302,0,1545,4,3,163143.2774,2350654.268,55,4,3,LES
463,TLMO,899,3.4344,0,378.4253,9.075503144,0,1546,4,3,163625.8899,2350394.248,56,4,3,LES
464,TLMO,902,0.9989,0,168.9578,5.91212717,0,1549,4,3,166529.7328,2350155.615,52,1,3,LES
465,TLMO,903,0.0085,0,6.6718,1.274019005,0,724,1,3,172295.0908,2350012.162,48,1,3,LES
466,TLMO,908,8.8659,0,1499.6441,5.912002721,0,1550,4,3,169399.0037,2350693.702,52,1,3,LES
467,TLMO,909,0.4892,0,64.6052,7.572145895,0,2054,5,3,169536.1024,2350122.863,72,1,3,LES
468,TLMO,910,2.4776,0,419.0717,5.9121148,0,2055,5,3,169841.0287,2350615.78,72,1,3,LES
469,TLMO,911,5.915,0,781.2501,7.571199031,0,2056,5,3,169897.824,2350329.866,72,1,3,LES
470,TLMO,912,0.0583,0,2.2841,25.52427652,0,4145,10,3,172879.4756,2349982.777,82,1,3,LES
471,TLMO,913,0.1702,0,6.6718,25.51035703,0,4146,10,3,173615.0908,2349982.162,82,1,3,LES
472,TLMO,914,0.0583,0,2.2841,25.52427652,0,4147,10,3,174350.7061,2349982.777,82,1,3,LES
473,TLMO,915,0.0451,0,6.6718,6.759794958,0,1551,4,3,163100.0908,2349967.162,55,4,3,LES
474,TLMO,916,0.02,0,6.6718,2.997691777,0,3679,9,2,189710.0908,2349967.162,66,9,2,LES
475,TLMO,919,1.412,0,209.0246,6.755185753,0,1552,4,3,163296.2934,2350014.079,55,4,3,LES
476,TLMO,921,5.9425,0,892.0132,6.661896932,0,1554,4,3,165442.2719,2350361.895,54,4,3,LES
477,TLMO,922,0.0034,0,8.104,0.419545903,0,725,1,3,175580.0874,2349948.775,61,1,3,LES
478,TLMO,927,0.0451,0,6.6718,6.759794958,0,1556,4,3,163265.0908,2349892.162,55,4,3,LES
479,TLMO,929,1.7931,0,303.2921,5.91212234,0,1558,4,3,166889.6116,2350086.394,52,1,3,LES
480,TLMO,930,0.027,0,4.5556,5.926771446,0,1559,4,3,167092.0928,2349908.875,52,1,3,LES
481,TLMO,931,0.0957,0,16.296,5.872606775,0,8096,18,1,194525.4468,2349947.114,88,9,2,LES
482,TLMO,935,0.0308,0,4.5547,6.762245592,0,1560,4,3,163206.8047,2349860.16,55,4,3,LES
483,TLMO,937,0.0185,0,3.1243,5.921326377,0,1562,4,3,166791.018,2349862.37,52,1,3,LES
484,TLMO,939,0.0152,0,2.2841,6.654699882,0,1563,4,3,166190.7061,2349832.777,54,4,3,LES
485,TLMO,945,7.4295,0,1099.8523,6.754997921,0,1564,4,3,162517.5664,2350308.779,55,4,3,LES
486,TLMO,950,1.9275,0,285.3359,6.755196244,0,1565,4,3,161430.531,2351123.53,55,4,3,LES
487,TLMO,951,0.0014,0,3.3069,0.423357223,0,727,1,3,176060.21,2349772.282,61,1,3,LES
488,TLMO,952,0.0011,0,2.5137,0.437601941,0,728,1,3,177172.3402,2349787.665,61,1,3,LES
489,TLMO,958,0.047,0,3.3359,14.08915135,0,0,0,0,0,0,0,0,0,0
