wcmoid,wcmograssshare,H_temp_mallard,H_temp_gadwall,H_temp_bwt,H_temp_ns,H_temp_np,H_seasonal_mallard,H_seasonal_gadwall,H_seasonal_bwt,H_seasonal_ns,H_seasonal_np,H_semiper_mallard,H_semiper_gadwall,H_semiper_bwt,H_semiper_ns,H_semiper_np,shapeareakm2
11046,0.118975431,3.267154742,4.233153309,6.916466148,1.20537457,4.730081152,0.883844674,4.537013878,8.761248008,1.864095504,1.773430891,0.081195561,0.449847286,4.227723594,0.369943617,0.302105461,0.003081678
11605,0.014321556,3.01129601,3.900047567,6.392327445,1.114127403,4.388627552,0.817267566,4.195779459,8.1232078,1.728485182,1.650674402,0.075854405,0.419049538,3.960578248,0.346608376,0.284125546,0.00308208
15468,0.046775706,3.021998208,3.913339544,6.415456188,1.11816243,4.404907173,0.818295873,4.20101778,8.133834344,1.730750055,1.65298382,0.075928216,0.419119065,3.964635433,0.346967407,0.284444902,0.003083024
1678,0.045745462,2.797315982,3.623133691,5.950046574,1.037104495,4.0966063,0.765884523,3.932473926,7.62784182,1.623177045,1.55442582,0.071722963,0.396167424,3.752611558,0.328429297,0.269973406,0.003084072
14547,0.037432058,3.201607639,4.147176816,6.783503367,1.182236195,4.644770329,0.865173,4.441287093,8.583284076,1.826278251,1.739512732,0.07969777,0.440853745,4.153273784,0.36344529,0.297150176,0.003084358
5740,0.099373041,3.035711774,3.932824113,6.440801209,1.122554694,4.41864403,0.826486437,4.243087743,8.210784412,1.747091915,1.667239302,0.076636449,0.424097815,3.999385149,0.349991866,0.286692443,0.003087994
5468,0.086512118,2.731678095,3.537041282,5.816363108,1.013837989,4.010346486,0.746802226,3.834617771,7.445158681,1.584351985,1.519388216,0.070146274,0.386722109,3.673848686,0.3215533,0.264694104,0.003088
9408,0.036765476,2.839048859,3.67616902,6.038316116,1.05249046,4.156897856,0.773187627,3.969848025,7.699730925,1.638471429,1.568892914,0.07229052,0.398707769,3.781880509,0.330995855,0.27205178,0.003089092
10077,0.031975245,2.850330699,3.690750824,6.061690142,1.056561381,4.172384942,0.775844688,3.98346344,7.725394494,1.643927501,1.573894172,0.072504454,0.399881675,3.792670953,0.331939254,0.272788519,0.003089121
455,0.16590956,2.962367891,3.838450426,6.288435113,1.09601437,4.317261367,0.810357833,4.16047568,8.054834061,1.71393477,1.636766303,0.07536535,0.417392531,3.935190202,0.344376394,0.282294222,0.003089208
8464,0.023419689,3.093655808,4.007842985,6.560435432,1.143388145,4.497513155,0.840391818,4.314340969,8.344714361,1.775562809,1.693227514,0.077741188,0.430233579,4.054936202,0.354847471,0.290467294,0.003090095
12610,0.023119751,2.899515049,3.754453898,6.163362244,1.07426739,4.239522128,0.787854898,4.045014223,7.841264312,1.668560281,1.596428385,0.073479011,0.405311875,3.84177981,0.336231842,0.276134799,0.003091248
4359,0.010220044,2.989677733,3.873083432,6.346211685,1.106085503,4.356739842,0.814959575,4.184017118,8.100170507,1.723580546,1.645907469,0.075708056,0.418850645,3.95288578,0.345928907,0.283554556,0.003092354
3337,0.150350016,2.947856936,3.818904784,6.259859545,1.091047978,4.299809879,0.804938468,4.132663744,8.003662017,1.703064891,1.627187687,0.07492051,0.414456007,3.913323002,0.342471129,0.280870572,0.003092882
16971,0.005414411,3.325588422,4.308145089,7.038319464,1.226603049,4.81162546,0.896207711,4.600325736,8.881306687,1.889625488,1.797063508,0.082172822,0.454875911,4.277381986,0.374289652,0.305542964,0.003093576
4581,0.102670685,3.327120195,4.312729368,7.037188995,1.226375093,4.806608997,0.902951666,4.635026507,8.943089355,1.90273339,1.807969357,0.082730512,0.45952671,4.303890619,0.376586913,0.307154084,0.00309368
7403,0.054528361,2.694488625,3.488510189,5.740290333,1.000595581,3.96092692,0.736618958,3.782409632,7.347533056,1.563602626,1.500613626,0.069306579,0.381816874,3.631843518,0.317884844,0.261870289,0.003094421
3244,0.049353088,3.034637243,3.931832313,6.438153782,1.122090113,4.416466055,0.827290564,4.247235834,8.21837101,1.748702838,1.668643017,0.076713761,0.424764453,4.003214717,0.350324075,0.286941735,0.003095209
14797,0.039050297,3.020399555,3.911320024,6.412459236,1.117642022,4.403230119,0.818223137,4.200655932,8.133605082,1.730704331,1.653079746,0.075944325,0.41922959,3.965726219,0.347063356,0.284547618,0.003096093
16433,0.014990631,3.620639683,4.692603381,7.640782518,1.331474555,5.202268335,0.97271966,4.992435554,9.61231511,2.044980994,1.937074916,0.088174811,0.489691099,4.576503717,0.400413237,0.325569701,0.003096193
12323,0.029378531,2.845115028,3.683553865,6.051977032,1.05487702,4.167039811,0.77332826,3.970547515,7.70199038,1.638958664,1.569630626,0.07229713,0.398453541,3.782657096,0.331067947,0.272157919,0.003096942
996,0.123442691,3.084180056,3.996899963,6.538859293,1.139615864,4.481274914,0.841628602,4.320758624,8.355353774,1.777813521,1.694839473,0.07788178,0.431813311,4.061440127,0.355406385,0.290833522,0.003097084
15433,0.039908305,3.551756297,4.603060096,7.499958745,1.306959551,5.110773164,0.955527226,4.904344915,9.44808774,2.010078791,1.905615179,0.086845438,0.482089028,4.510282925,0.394628868,0.32113609,0.003097863
13926,0.017629877,3.137297407,4.0635698,6.652028664,1.159348888,4.559382102,0.848947162,4.358139245,8.428285919,1.793337743,1.709838139,0.078423252,0.433551759,4.08983196,0.357904055,0.292910894,0.00309839
15360,0.029526111,3.417715322,4.428417679,7.226360781,1.259334485,4.933464683,0.920905869,4.726920994,9.117485021,1.939819496,1.842345452,0.084139615,0.466396632,4.375536319,0.382861132,0.312124921,0.003100148
15519,0.059612373,3.802739623,4.930057322,8.011842476,1.396060981,5.442156641,1.019858901,5.23400022,10.06179843,2.140500381,2.02291487,0.091818153,0.510926012,4.757663142,0.416232639,0.337658612,0.003100544
11613,0.015633142,3.029394641,3.923471403,6.430273872,1.120738656,4.414214034,0.821879103,4.219421448,8.168411521,1.738099813,1.65968426,0.076256322,0.42126501,3.981251689,0.348416906,0.285578513,0.003101507
7938,0.057389111,2.617558749,3.388243734,5.582535547,0.973131839,3.858057561,0.715862804,3.675996832,7.148196733,1.521233182,1.462170461,0.067593051,0.371877268,3.545964371,0.310383568,0.256079173,0.003106034
4573,0.103821121,3.236448676,4.194485526,6.852296481,1.194192346,4.686987084,0.879443373,4.514543689,8.718855433,1.855081479,1.765147302,0.080900438,0.44884154,4.212959168,0.368647019,0.30109677,0.00310718
10926,0.065966387,3.000087692,3.885439673,6.370116098,1.110264792,4.374906093,0.814706619,4.182666997,8.099707098,1.723497284,1.646473063,0.075695686,0.418091193,3.953276681,0.345972902,0.283701445,0.003108264
5121,0.170805879,2.641505462,3.419755516,5.631174195,0.9815959,3.889296648,0.723520659,3.715275713,7.221649002,1.536844504,1.476293803,0.068260845,0.375899749,3.579474586,0.313309196,0.25833883,0.003109121
354,0.082670249,2.779174168,3.599898675,5.912768215,1.030612945,4.072206136,0.762562316,3.915477481,7.596453957,1.616508169,1.548510321,0.071505315,0.395097986,3.742088061,0.327509304,0.269299132,0.003110167
9771,0.042976939,3.200817283,4.146996626,6.781283212,1.181843803,4.642707596,0.867564607,4.453606422,8.606441989,1.831200328,1.744001544,0.079947889,0.442730202,4.166026703,0.364555665,0.298024229,0.003111474
13129,0.052001228,3.663475189,4.749241234,7.727413952,1.346547594,5.257608011,0.985811318,5.059577474,9.737128605,2.071503477,1.960867871,0.08921845,0.496172011,4.628437336,0.404944418,0.329031196,0.003111708
1842,0.068821689,3.021067727,3.914432157,6.410371044,1.117252692,4.39837671,0.824698278,4.233972994,8.193914256,1.743506845,1.664043602,0.07654052,0.423893508,3.994823955,0.349590679,0.286402815,0.003112335
7730,0.083549829,3.088351562,4.000979586,6.550162809,1.141602896,4.49140935,0.839519506,4.309885941,8.337261359,1.773984689,1.692068104,0.077718673,0.430095757,4.054371837,0.354799911,0.290487698,0.003113299
7515,0.018382733,3.355054252,4.348386547,7.096161379,1.236653294,4.846778095,0.90868588,4.664388569,8.999603563,1.914756702,1.819351878,0.083207376,0.461857509,4.328573076,0.378749554,0.308910763,0.003113615
6029,0.113508443,2.642197606,3.420507,5.633043124,0.981924204,3.890969949,0.72322108,3.713735097,7.21912603,1.536310873,1.475922911,0.068230695,0.375639692,3.578128576,0.313192979,0.258267762,0.003113808
5060,0.02359882,3.002933011,3.890160408,6.374347475,1.110989564,4.376047744,0.818247502,4.200873614,8.132798816,1.730523187,1.652533685,0.0760072,0.420447118,3.968484971,0.34729466,0.284673453,0.003113863
8794,0.029813406,2.828587885,3.662599022,6.01745071,1.048860973,4.14387235,0.770893319,3.958103568,7.678607543,1.633987542,1.565093684,0.072142108,0.397849615,3.774990812,0.330395661,0.271644251,0.003114589
3686,0.035654712,2.986709544,3.869225665,6.340764407,1.105140631,4.353821486,0.814542911,4.181895072,8.097082968,1.722930335,1.645589793,0.075715024,0.41886557,3.953783196,0.346009172,0.283672634,0.003115086
2471,0.041908714,2.763770025,3.579230452,5.882356484,1.025326788,4.053561446,0.756798446,3.885900167,7.541910195,1.604921187,1.538264346,0.071018605,0.391944167,3.718072625,0.325416039,0.267726223,0.003115436
968,0.142923607,2.907530474,3.766741169,6.1771473,1.076647077,4.245827202,0.795606205,4.084858029,7.914593635,1.684136032,1.610152802,0.07420793,0.410511426,3.877977754,0.339382976,0.278519599,0.003116034
12304,0.014261745,2.820817237,3.652057512,6.002361657,1.046240004,4.134885814,0.767546825,3.940928035,7.647009957,1.627275707,1.559182656,0.07185471,0.39595752,3.760824192,0.329161201,0.270719046,0.00311653
7298,0.006340297,3.544332076,4.59521315,7.482711787,1.303940396,5.097484745,0.957901883,4.916627108,9.469884397,2.01470187,1.909435969,0.087056289,0.484287113,4.520379777,0.39549984,0.321750724,0.003117812
13158,0.044222689,3.11630365,4.03633552,6.609432974,1.151935363,4.532039524,0.844051841,4.333065462,8.382077726,1.783521088,1.701158928,0.078068836,0.431535579,4.072546206,0.35639517,0.291792685,0.003118195
288,0.076590358,2.981664167,3.863699045,6.328739072,1.103034701,4.344281871,0.815972627,4.189281176,8.109806504,1.725626188,1.647689448,0.075857687,0.420269819,3.96047765,0.346586837,0.284064627,0.003118322
3376,0.141502553,2.950066102,3.821568364,6.265522163,1.092040653,4.304635657,0.805294043,4.134490519,8.00836161,1.704072744,1.628496409,0.074986533,0.41468566,3.91736235,0.342827656,0.281222647,0.003118988
8074,0.029000626,2.771915435,3.589018306,5.900736995,1.028538448,4.067245982,0.756559206,3.884633971,7.540700265,1.60467275,1.538402311,0.07097699,0.391244805,3.716485625,0.325283494,0.267682385,0.003119229
14842,0.028559429,3.798786641,4.925038312,8.004319611,1.394754024,5.437813186,1.019388863,5.231613046,10.05815734,2.139731926,2.02246723,0.091816936,0.51096289,4.758084519,0.416270424,0.33773584,0.003119502
15223,0.025715773,3.175229639,4.11264192,6.730956958,1.173097116,4.612019909,0.858284518,4.405993921,8.519044619,1.812636801,1.727702151,0.079204831,0.437858304,4.129632124,0.361384699,0.295667741,0.003120134
13655,0.037160794,2.796109178,3.61959088,5.952305487,1.037529799,4.102856826,0.760122027,3.902853185,7.576138798,1.612215174,1.545656518,0.071241769,0.392256591,3.730306397,0.326497607,0.268685353,0.003121122
18514,0.023265476,3.663135302,4.747441069,7.729193861,1.346875007,5.261231986,0.982835899,5.044264369,9.710600061,2.065880538,1.956422044,0.089013974,0.494232036,4.619249018,0.404152344,0.328534438,0.003121544
8099,0.015893064,3.294567318,4.269561209,6.972764044,1.215174038,4.766884505,0.893102892,4.58452798,8.850928497,1.88316143,1.790944543,0.081993852,0.454802991,4.268249071,0.373481832,0.304888848,0.003121951
8372,0.057884856,2.953086938,3.824708555,6.273264074,1.093399378,4.311245267,0.803863458,4.127118327,7.995664664,1.70138231,1.626400958,0.074848942,0.413448692,3.91094291,0.342272723,0.280849334,0.003122388
322,0.16279796,2.966519865,3.843883245,6.297886533,1.097664847,4.32435825,0.811954374,4.168680678,8.071482479,1.717482169,1.640378921,0.075549338,0.418428232,3.945193892,0.34525284,0.283051539,0.003122518
36,0.212710359,3.014169085,3.906408758,6.394897807,1.114548689,4.386940962,0.825559772,4.238446378,8.201568253,1.74512787,1.665287095,0.076657194,0.42509045,4.000453524,0.350076598,0.286748912,0.003122946
6388,0.130103093,2.996495384,3.881565262,6.361724945,1.108795867,4.368393527,0.816253942,4.190648554,8.114250967,1.726585111,1.649146316,0.07586979,0.41952011,3.961952405,0.346726384,0.284271892,0.00312319
4099,0.06258475,2.794026855,3.618303698,5.94542903,1.036313959,4.095732227,0.764022185,3.922921766,7.612165745,1.619860761,1.552103363,0.07162084,0.395221485,3.74872923,0.328097398,0.269848794,0.003126271
17085,0.015535398,3.532323275,4.577359301,7.46192485,1.300349046,5.087744825,0.950026955,4.876157691,9.397331201,1.999304442,1.896453852,0.086470423,0.479665081,4.492597916,0.393089779,0.320061197,0.003126641
13928,0.013452915,3.149487819,4.079319495,6.678104794,1.163894863,4.577467073,0.852183651,4.374738867,8.460655419,1.800226823,1.716483391,0.078729212,0.435212502,4.105912813,0.359312053,0.29407643,0.003126986
7459,0.042873575,2.761381438,3.57533099,5.879256987,1.024799492,4.05335765,0.753973222,3.871382866,7.516110823,1.599447756,1.533732637,0.070778892,0.390108243,3.706714523,0.324430355,0.26703941,0.003127835
7204,0.07080484,3.213072226,4.163424822,6.806124115,1.186165461,4.658618317,0.87218957,4.477346456,8.650977644,1.840666584,1.752613326,0.080354829,0.445317611,4.186563714,0.366347735,0.299420492,0.003128683
3074,0.096398194,3.372519605,4.372193417,7.130707953,1.24265755,4.868046742,0.915847504,4.70115896,9.067690097,1.929222437,1.832240011,0.083808038,0.465898532,4.358403466,0.381348948,0.310885882,0.003128686
6584,0.063052632,2.747234648,3.557101163,5.84985808,1.019678606,4.033790566,0.75084459,3.855354336,7.485859899,1.593016097,1.527825413,0.07053242,0.388790102,3.694283003,0.323343137,0.266189854,0.003129917
9554,0.093011305,3.529281659,4.575267919,7.452852078,1.298748432,5.078989997,0.953629476,4.894721961,9.429967029,2.006225113,1.902078466,0.086763231,0.482380926,4.506314725,0.39427509,0.320868299,0.003129965
14090,0.035339362,3.04708333,3.946006728,6.468307198,1.127371193,4.440787476,0.825531367,4.238133706,8.205209794,1.745933821,1.667334282,0.076590918,0.42288374,3.998977037,0.349971245,0.28688162,0.003130793
2360,0.029279983,3.137563306,4.066060038,6.649980515,1.158971588,4.555423197,0.854974306,4.389165618,8.485162067,1.805416529,1.720411191,0.078993149,0.437989663,4.118067111,0.360358162,0.294758455,0.00313194
17131,0.022326552,3.705255269,4.80252553,7.815170242,1.3618403,5.316956295,0.994292249,5.102989196,9.820227821,2.089179725,1.977467375,0.089922236,0.499595517,4.664643275,0.408116299,0.331586038,0.003133087
3262,0.060454451,3.067600604,3.97477125,6.506863921,1.134058214,4.462399541,0.836437926,4.294146349,8.307669166,1.767693238,1.686318936,0.077514211,0.42934502,4.044206576,0.353907897,0.289800843,0.003133224
2813,0.123919916,2.981186745,3.862291766,6.329488812,1.10317709,4.346508628,0.814130246,4.179803884,8.093572766,1.72218677,1.645038456,0.075727198,0.419053782,3.954720703,0.346090857,0.283767082,0.003133724
14138,0.061310338,3.306854552,4.284185966,7.000550171,1.220029768,4.787607671,0.893134752,4.584625458,8.85322515,1.883665255,1.792054925,0.082014722,0.454144272,4.270334618,0.3736748,0.305153486,0.00313433
9398,0.037408568,2.846033417,3.685247929,6.053978684,1.055224607,4.168451193,0.775588574,3.982181006,7.724612664,1.643772343,1.5742525,0.072557395,0.400181703,3.79634187,0.332263001,0.273142579,0.003135244
12682,0.021932011,3.249276532,4.209487754,6.882315368,1.199443914,4.710288529,0.878893957,4.511655399,8.716667937,1.854640038,1.765740661,0.080883799,0.447765651,4.21373144,0.368728936,0.301336163,0.003135843
516,0.084471528,2.836574707,3.674567491,6.031625563,1.051311817,4.150880622,0.77780552,3.993631692,7.744140825,1.647908422,1.577404678,0.072791304,0.402440544,3.807292481,0.333208199,0.273779682,0.003137181
68,0.261528874,2.762989493,3.579024158,5.879790974,1.024872356,4.050903915,0.759407102,3.899326832,7.566878706,1.61022632,1.543017796,0.071312989,0.394063297,3.732973437,0.326713903,0.268736572,0.003137641
15788,0.032053283,3.181900752,4.121207692,6.745375775,1.175611754,4.622162546,0.859946847,4.414518449,8.535853084,1.816215349,1.73120881,0.079366936,0.438704404,4.138241886,0.362139131,0.296301384,0.003137691
8181,0.071398484,2.83585321,3.672166761,6.032839469,1.051542417,4.1543962,0.773507416,3.971523333,7.704558403,1.639508962,1.570354612,0.072402115,0.399376676,3.788559561,0.331582272,0.272615139,0.003139465
1048,0.243034851,3.306895371,4.287036414,6.996245205,1.21924786,4.780396667,0.900036679,4.620152213,8.91658171,1.897107655,1.803270581,0.082606807,0.459106967,4.298627348,0.376126964,0.306889189,0.003140088
11487,0.023725286,3.361211694,4.355720267,7.110715973,1.239199747,4.858194572,0.909062154,4.666297213,9.005101354,1.91593898,1.821015207,0.083285213,0.461891618,4.333512559,0.379188208,0.309360098,0.003140095
3404,0.017353807,3.263276052,4.229578242,6.908099693,1.203911224,4.724177762,0.887098601,4.553808907,8.793490285,1.870952665,1.779887238,0.08155743,0.452683857,4.246548152,0.371582671,0.303433009,0.003140883
13201,0.03460972,3.726043181,4.830577674,7.856396108,1.369006987,5.3424678,1.001866859,5.14186197,9.891935728,2.104413207,1.990961735,0.090517888,0.503564893,4.694015406,0.410675531,0.333510877,0.003142117
9464,0.13115942,3.46441585,4.490319162,7.321441755,1.275880614,4.994815503,0.936229534,4.805536616,9.264765152,1.971123695,1.870770738,0.085438111,0.474437696,4.440879895,0.388564682,0.316554296,0.003142688
12633,0.063475546,2.941067086,3.808218845,6.250727811,1.08949008,4.298668303,0.798546355,4.099831386,7.946372357,1.69091829,1.617468728,0.074427064,0.410526796,3.890706905,0.340512583,0.279589832,0.00314276
1844,0.088898207,3.04042422,3.939512644,6.451189801,1.124365545,4.426127923,0.829867813,4.260482522,8.24490802,1.754355014,1.674301644,0.077008535,0.426485407,4.019073974,0.351712471,0.288124695,0.003143214
14507,0.012282711,3.166280674,4.101086607,6.71321699,1.170011706,4.601048568,0.856536189,4.397053009,8.503218192,1.809279018,1.7249356,0.079106347,0.437312008,4.125261772,0.361004376,0.295430915,0.003144448
